hour_of_day,month,temperature_c,radiation_w_m2,kwh_generated
9,1,1.6765450932583874,443.3995959986063,4.001825018719626
10,1,3.1381376338882188,542.7728655206491,4.936423852224578
11,1,6.680176241821314,623.6203782941309,6.160331402731123
12,1,5.149460939772712,613.4247177456103,5.8788931109606555
13,1,7.152642872099749,526.9484005576433,5.048709408195764
14,1,6.543806276623009,550.4375978668498,5.358420316857192
15,1,5.197750801856118,417.1243500817467,3.9593038736861748
16,1,7.889279094433994,404.333950991569,3.6689568055621335
17,1,6.213328897116309,261.3396691236219,2.226435911815181
18,1,2.2013804825367878,118.4600644594179,1.1299514162009763
19,1,2.262526268522113,6.814602983524227e-14,6.163897558363376e-16
20,1,0.2753294234520028,0.0,0.0
21,1,-2.4427286579912337,0.0,0.0
22,1,-1.8464887709149989,0.0,0.0
23,1,-6.81806934668679,0.0,0.0
0,1,-4.666367540281297,0.0,0.0
1,1,-3.0598095184405376,0.0,0.0
2,1,-5.520883920072611,0.0,0.0
3,1,-5.260691284269301,0.0,0.0
4,1,-6.8722428620044935,0.0,0.0
5,1,-4.606056260028418,0.0,0.0
6,1,-6.066323731336386,117.67472681707885,1.124155245668463
7,1,-1.5039004237238567,240.87480144206825,2.384781439592253
8,1,-2.573346242112056,329.42585031415757,2.8243025101395833
9,1,0.10560619810555316,499.8181190057478,4.6651890717667115
10,1,4.381622991343902,558.9659741190775,5.161158142189388
11,1,5.547166443222076,613.0429109577105,5.747950991239294
12,1,5.7328391898769135,553.6623806370608,5.208121922670858
13,1,4.912871059855891,558.3947840462938,5.09769731167182
14,1,9.720896342501918,477.967505709616,4.330356565410147
15,1,5.705454582433857,479.882184784666,4.36025315245166
16,1,8.310605659998451,389.20893529911166,3.667024305584216
17,1,6.628539519726756,229.090575034446,2.1275374643922973
18,1,4.230531997346018,132.2392734717983,1.1446760986063533
19,1,0.6146207119832525,7.056932711089965e-14,6.939966319561326e-16
20,1,1.9007053293606164,0.0,0.0
21,1,-3.202509441123169,0.0,0.0
22,1,-3.217705075883973,0.0,0.0
23,1,-3.8887206227888687,0.0,0.0
0,1,-5.645622281100282,0.0,0.0
1,1,-7.337071867796581,0.0,0.0
2,1,-6.89436974390988,0.0,0.0
3,1,-3.789801455771694,0.0,0.0
4,1,-4.612945619585577,0.0,0.0
5,1,-8.188815758385562,0.0,0.0
6,1,-1.1509844228076327,135.18877842773617,1.3463695581101243
7,1,-1.9683448854409744,257.3622233464532,2.4460694960199714
8,1,1.1048551838050746,385.8138654880665,3.532571816282821
9,1,-0.2865683973972599,473.80539653166363,4.592516654416799
10,1,1.8301043706879097,521.862132809071,4.659801393135939
11,1,6.141598633173665,600.1245697043562,5.490995477842054
12,1,4.35972454288858,578.292472532,5.739739669960095
13,1,4.649014182844165,600.0449183430721,5.222641543416848
14,1,5.154182488203612,500.08719466207725,4.269017767669692
15,1,8.096760345683427,462.68506363480344,4.101756220734805
16,1,6.657740177527232,328.16893301805425,2.8642304520500885
17,1,6.436946693005101,262.15792113252473,2.6176968162811978
18,1,3.472704573935967,133.6258118230317,1.3006567857562776
19,1,0.8674360327904318,7.93197392088218e-14,7.582625243243814e-16
20,1,1.3988930191102589,0.0,0.0
21,1,0.5663721210525554,0.0,0.0
22,1,-2.9163227175176463,0.0,0.0
23,1,-6.370007192489348,0.0,0.0
0,1,-6.027944232459658,0.0,0.0
1,1,-2.915985321906578,0.0,0.0
2,1,-7.644035219051262,0.0,0.0
3,1,-4.203955310425209,0.0,0.0
4,1,-7.297714918693085,0.0,0.0
5,1,-4.287232284792728,0.0,0.0
6,1,-2.9817834270922097,118.33933981129958,1.1253769963311986
7,1,-2.939188976050309,275.71936062807833,2.543909625170078
8,1,-0.822639444388226,337.28024803216397,3.343821231198346
9,1,3.3861270979066824,445.23260723178805,4.09969002773471
10,1,2.228731769638749,531.3432777365172,4.9493357648326946
11,1,1.9702502235417905,533.9714907925385,4.755480417457423
12,1,3.679746875369975,587.7693783133734,5.720404752966089
13,1,6.746047024329449,580.668720997922,5.725678870909568
14,1,5.078958411936431,533.1394936244326,4.706688574910477
15,1,5.599769187349141,453.0434436781067,4.2980273752453915
16,1,7.765361075493389,401.91531135732777,3.5595060920823203
17,1,2.0546059701773505,262.6147183515524,2.42014823315807
18,1,1.3979394395422422,126.68249403393469,1.2178198696144773
19,1,-1.220483544515086,6.97698386120327e-14,6.19490729938467e-16
20,1,-2.527685651045844,0.0,0.0
21,1,-1.4074695200486302,0.0,0.0
22,1,-2.9679402307878227,0.0,0.0
23,1,-3.4309865427741983,0.0,0.0
0,1,-6.621290507751078,0.0,0.0
1,1,-3.53947063000645,0.0,0.0
2,1,-6.740751100715883,0.0,0.0
3,1,-7.244557249586835,0.0,0.0
4,1,-7.473215305126504,0.0,0.0
5,1,-3.0601085057866517,0.0,0.0
6,1,-4.781810141871779,141.88387207969654,1.2596343630440092
7,1,-2.735434412580932,247.21024899607025,2.2561976617460946
8,1,-0.5515941292586475,352.4648284433806,3.1752097557412746
9,1,1.1120121254990907,483.97083271061797,4.699568514279193
10,1,3.5917116111327885,580.723205439898,5.122860728390462
11,1,4.876398912746782,518.9258783291616,5.093896823727126
12,1,4.050287801773317,573.8844855501894,5.556757134467091
13,1,8.47306875090975,633.0686668310296,5.560403765048899
14,1,5.89571472292273,508.40489066083893,4.476277905701369
15,1,7.434389624046095,509.09769251013074,4.477377087033117
16,1,5.147825618045134,343.07748565414477,3.228135844507161
17,1,4.2830994792218675,227.91644099234037,2.231717240219502
18,1,3.879056145102153,126.7093300314938,1.1290959709523753
19,1,4.370865826431675,7.116619501076064e-14,6.947985858115653e-16
20,1,1.4476007122856482,0.0,0.0
21,1,-2.9846599325655907,0.0,0.0
22,1,-4.773262952794969,0.0,0.0
23,1,-6.0558028290829045,0.0,0.0
0,1,-6.569954487477488,0.0,0.0
1,1,-5.330320518286035,0.0,0.0
2,1,-8.758274438436043,0.0,0.0
3,1,-6.806957482363197,0.0,0.0
4,1,-7.235593488911679,0.0,0.0
5,1,-6.438558894657482,0.0,0.0
6,1,-2.851258676353387,124.60463843003888,1.1463965375551572
7,1,-0.7815660224586964,282.63911871189225,2.689579041518603
8,1,-4.760935929203704,400.8384257058553,3.668540928030524
9,1,1.333949710636285,469.0172356169296,4.476205139336026
10,1,4.28147536479754,482.11230335553216,4.108983145648101
11,1,5.8911565386173725,630.1220242103444,6.251141499735317
12,1,6.459513291153889,557.9557091134392,5.559357640120155
13,1,5.282186792334861,587.171661444946,5.432084386517283
14,1,5.9960209002211755,486.7467515882436,4.792907383564481
15,1,8.5250116185182,483.24653894493554,4.5249373944520945
16,1,9.440549219225302,356.20003884098503,3.5077861391197938
17,1,5.325559961476642,278.9422924290738,2.4312204629617833
18,1,4.184007497371181,119.35433570988246,1.1284385984553553
19,1,-0.5887139040292755,7.070502851720952e-14,6.530291922733712e-16
20,1,-0.28367464784202784,0.0,0.0
21,1,-0.00830417370971448,0.0,0.0
22,1,-4.248799943819931,0.0,0.0
23,1,-8.928496204048558,0.0,0.0
0,1,-5.308101276486733,0.0,0.0
1,1,-6.521251347153909,0.0,0.0
2,1,-5.340085333317288,0.0,0.0
3,1,-8.547382274308246,0.0,0.0
4,1,-6.29367609745408,0.0,0.0
5,1,-8.190263335039582,0.0,0.0
6,1,-5.300451207050081,135.72546945678428,1.235935831460749
7,1,-3.0302856715056903,276.42328533770245,2.6376178684562093
8,1,0.6116309465232359,389.6065216491375,3.8711234238718895
9,1,-0.9851708372489294,411.3651989721178,4.0625105513796305
10,1,3.7829327563247506,485.1121509895064,4.5958071645559855
11,1,5.902282150732262,522.3371120539658,5.110863493588294
12,1,5.01764706585508,580.8606622603908,5.447125511734812
13,1,6.5043718949879485,578.7120644843633,5.16510645013946
14,1,6.507544484268461,568.6658798309451,5.172224926237391
15,1,5.35469162372758,484.8491365140625,4.678604786462268
16,1,5.59452835887252,358.79898487785954,3.3813967564383196
17,1,5.362966757181057,263.70290178847875,2.483589960092973
18,1,4.372915925114152,120.8903076875632,1.0817252980637053
19,1,-0.1343370623477831,7.423290179451072e-14,6.453995022359268e-16
20,1,1.3984902348561055,0.0,0.0
21,1,-5.128154500982786,0.0,0.0
22,1,-3.4375094581094303,0.0,0.0
23,1,-4.945976800905622,0.0,0.0
0,1,-5.83172623699961,0.0,0.0
1,1,-8.25484467066323,0.0,0.0
2,1,-5.787990940439128,0.0,0.0
3,1,-5.394013364435736,0.0,0.0
4,1,-3.7542965626755764,0.0,0.0
5,1,-4.026740112069356,0.0,0.0
6,1,-1.965171914300758,116.81174714862578,1.015058893082645
7,1,-2.446707651383193,281.9503145408181,2.5028918348170817
8,1,-0.623596478826421,386.7162800675238,3.56420367890711
9,1,1.6415966631702796,497.64000029453405,4.708792088229398
10,1,2.061002108110273,577.3466124755274,5.696758264059498
11,1,4.934782951070723,593.065624723707,5.378729632492148
12,1,6.6425916874621365,585.5397497881593,5.40536918099867
13,1,9.32496726759658,553.9021658176448,5.477454379636173
14,1,6.451079832078979,485.75466456130476,4.1296025082420424
15,1,5.908157561389247,505.40679247288676,4.330699048933853
16,1,8.073361235850388,390.81330728067934,3.7821012885761234
17,1,6.465579241976717,279.8387669518684,2.681004945466824
18,1,5.50901211632579,122.36774889125263,1.0944671937223711
19,1,-0.631854421251633,7.844538740053987e-14,7.200221753893699e-16
20,1,1.6631903038740634,0.0,0.0
21,1,1.8728769496945246,0.0,0.0
22,1,-3.1662048442895543,0.0,0.0
23,1,-4.484437188319697,0.0,0.0
0,1,-4.66705440845729,0.0,0.0
1,1,-6.03865578330519,0.0,0.0
2,1,-6.749708610441067,0.0,0.0
3,1,-5.190771617034933,0.0,0.0
4,1,-7.518284416555098,0.0,0.0
5,1,-7.1970074620536035,0.0,0.0
6,1,-3.9414853120697138,135.4630467932031,1.2704091697666382
7,1,-0.6738573665767753,240.02709538971487,2.3748627623533434
8,1,-2.688398693235454,390.9282124638433,3.8632386377884753
9,1,3.6519424272766785,477.4934276414321,4.357751945768052
10,1,0.16227202381426098,551.4063609864926,5.091437491845424
11,1,2.2471827558831228,585.8109435049921,5.134129688671266
12,1,7.622511019767394,572.3919527569311,5.018774713610146
13,1,6.589124947354781,570.6452622381371,4.941842794141457
14,1,5.898635831896451,480.23797783320833,4.668016291760432
15,1,9.028286001982263,485.2941654491701,4.2973994980963095
16,1,4.8157228731442565,361.1735679912749,3.1613065367890423
17,1,8.703928355842116,282.6347070722945,2.408094276877079
18,1,3.2691794111971872,142.75027448491883,1.4265032756355247
19,1,1.3644990820552705,7.614867481105311e-14,6.652723238887409e-16
20,1,1.094433421389129,0.0,0.0
21,1,-1.3608813676574187,0.0,0.0
22,1,-3.33304283631584,0.0,0.0
23,1,-4.113985880122996,0.0,0.0
0,2,-3.6948616438853588,0.0,0.0
1,2,-7.444100621010237,0.0,0.0
2,2,-5.498444305273552,0.0,0.0
3,2,-6.638072765577119,0.0,0.0
4,2,-6.714227787060759,0.0,0.0
5,2,-1.6257358542682385,0.0,0.0
6,2,-3.394612109421547,163.31973597099795,1.6055915459919488
7,2,-1.7387082959318905,329.8287656277077,2.9647156175086686
8,2,4.301677943882504,405.63124353572744,3.7874603023016227
9,2,4.4548289158277905,541.9015149813924,5.269557203969924
10,2,3.445637004284412,655.293886049643,5.90443828714165
11,2,8.686205767082463,686.4696074785559,6.4134008255068276
12,2,6.1702028472733685,794.5828795001789,7.77349282351649
13,2,9.44607803117462,771.7796293634766,7.231837813062032
14,2,7.186052456760767,674.8307571654301,6.322916409356477
15,2,5.768358339285119,583.1068826006789,5.580806085176798
16,2,6.144714077202244,405.43547462333316,3.589905759854997
17,2,5.022032036554311,298.207713576116,2.6600371813962433
18,2,4.003317702412394,164.75371737850838,1.6308693281419515
19,2,1.7327854956610944,9.779304411933089e-14,9.636384168507619e-16
20,2,-0.767058877561718,0.0,0.0
21,2,1.1239146829722575,0.0,0.0
22,2,-2.01879280545917,0.0,0.0
23,2,-4.621354118340634,0.0,0.0
0,2,-5.833523172746078,0.0,0.0
1,2,-5.493703872154348,0.0,0.0
2,2,-5.035675490880701,0.0,0.0
3,2,-2.536305192747872,0.0,0.0
4,2,-5.101958718340438,0.0,0.0
5,2,-2.42735861681993,0.0,0.0
6,2,-2.5160877460854563,147.97851134551075,1.3195255292046428
7,2,-2.4088403963055702,303.32975784292523,2.9980830281349977
8,2,-0.41937132602669047,456.37915047056634,4.021889163456024
9,2,0.421324874134843,540.6460682713486,4.747557748915393
10,2,5.390059087451904,644.3869812679335,6.034551182043515
11,2,6.620340046143099,700.2473822136583,6.687264722267017
12,2,7.364963914988098,655.452906970842,6.3680319510018135
13,2,6.233787015090831,647.388842303983,6.028408534421332
14,2,9.564553935238187,716.0171725330946,6.261092590429755
15,2,7.593226553194667,531.4495933221627,4.843787635911348
16,2,11.125759948021672,455.39362698122807,3.950797258145212
17,2,7.288085991104566,331.6731308621569,2.8529796819954436
18,2,3.002468696424792,174.88631705617874,1.651123769357564
19,2,2.0229907436322607,9.350890967586304e-14,8.857516853758143e-16
20,2,2.537932048601661,0.0,0.0
21,2,0.039617895050351626,0.0,0.0
22,2,1.8447697756478139,0.0,0.0
23,2,-3.558769943638805,0.0,0.0
0,2,-7.502765430016438,0.0,0.0
1,2,-4.095850237806537,0.0,0.0
2,2,-7.11503240187751,0.0,0.0
3,2,-7.543416673123989,0.0,0.0
4,2,-5.741450530203636,0.0,0.0
5,2,-1.8285342464177834,0.0,0.0
6,2,-3.58239821096884,160.10969499197148,1.407136087197951
7,2,-0.3051545698898607,279.5596025620618,2.7005665029073036
8,2,1.5255332470488205,419.68535533389183,4.075362664139116
9,2,0.7174716497714324,580.9308611710316,5.304469546089776
10,2,7.070226114697887,636.1975779934371,5.8217149489684505
11,2,8.318441207874436,764.3626766956054,7.596242456228694
12,2,8.283784280716825,738.6991602580256,6.604132941529385
13,2,5.9608530681990235,704.1973981395954,6.455070579720314
14,2,10.13340791735665,617.454081800072,5.923724756147136
15,2,6.820235690432005,517.0971916931009,5.1388952380033075
16,2,7.903603772199043,468.61800651393725,4.650294099490662
17,2,4.6760595424012905,337.35076962401916,2.963823706465403
18,2,4.1460937275768455,155.83946862073088,1.3614080704716551
19,2,4.545777761159651,8.699620561624884e-14,7.634704580796311e-16
20,2,2.465693026794866,0.0,0.0
21,2,-0.7120171205130961,0.0,0.0
22,2,-2.2788868889703213,0.0,0.0
23,2,-3.2959945330551754,0.0,0.0
0,2,-3.315464896723054,0.0,0.0
1,2,-7.0498354532399645,0.0,0.0
2,2,-4.917261937785218,0.0,0.0
3,2,-5.787409558507596,0.0,0.0
4,2,-5.250038179059599,0.0,0.0
5,2,-4.661731864665864,0.0,0.0
6,2,-1.9633919414541776,166.51255340342647,1.5639924852589717
7,2,1.7940047924716334,300.64500328021467,2.9775122653283086
8,2,4.3663472958992005,449.10717509415826,4.200723794586607
9,2,2.297073966965119,619.4698870590066,5.343390760988853
10,2,2.825686494767665,703.9199097987154,6.663004129666518
11,2,8.187188988033501,670.2854735987366,6.175707750628014
12,2,6.008326763576298,737.047604663332,6.958382566997687
13,2,9.315115134806492,749.3955299053875,6.717802985890187
14,2,8.493685075921421,582.353598836386,5.722723145327855
15,2,6.038457720224559,609.9379538950863,5.687304528259012
16,2,8.333933823671135,465.5600250546694,4.367223171146917
17,2,8.095676889245043,331.00035017744375,3.207271209955849
18,2,5.4134714895471365,165.9613603847695,1.4747697887625817
19,2,2.7079565179896874,9.285118708239604e-14,8.900272819162474e-16
20,2,0.7980691504995765,0.0,0.0
21,2,-1.101586270970516,0.0,0.0
22,2,-4.451038213215521,0.0,0.0
23,2,-4.383240786352624,0.0,0.0
0,2,-4.038897609327406,0.0,0.0
1,2,-5.3925749993904315,0.0,0.0
2,2,-6.0983631658084505,0.0,0.0
3,2,-5.202157961397888,0.0,0.0
4,2,-4.972204555464373,0.0,0.0
5,2,-1.2579010103940007,0.0,0.0
6,2,-3.336051607907078,161.01152587373983,1.5373662010123488
7,2,-0.4011565198192657,312.3990737313048,2.8776044467201864
8,2,1.0704881996696718,474.76207180941265,4.456250096400793
9,2,4.561629382079923,566.7545841769373,5.14651140771156
10,2,6.963136081232526,700.407489972498,6.739757781797004
11,2,6.457762205515709,697.4204149068275,6.950685901831953
12,2,8.527085598135509,740.4438377397821,6.404191410302367
13,2,7.359474706583168,635.3399638771677,5.865231107156379
14,2,6.911515312079953,681.7923922596901,6.678861747701243
15,2,8.718418370474653,624.6354635916159,6.055681561082264
16,2,6.208298978549452,423.81274842086106,3.7220119743358295
17,2,5.264029240205521,290.5903597923991,2.8720295959158046
18,2,2.7691944327441855,151.2925083023749,1.4509390904938564
19,2,-1.6221792687067333,8.478052299315148e-14,7.965889046488806e-16
20,2,1.4075402665153023,0.0,0.0
21,2,-3.595898269253275,0.0,0.0
22,2,-2.476353538372527,0.0,0.0
23,2,-6.3316514527887735,0.0,0.0
0,2,-5.032497705243585,0.0,0.0
1,2,-5.2424625518979475,0.0,0.0
2,2,-5.155991993054084,0.0,0.0
3,2,-8.140278564683872,0.0,0.0
4,2,-5.7344763417434805,0.0,0.0
5,2,-3.440650131995161,0.0,0.0
6,2,-2.695343096650371,144.79027476990194,1.356648954935341
7,2,-1.49867612810251,283.3601514592463,2.443837903481568
8,2,1.5618324638116596,483.26866089829036,4.638412324904418
9,2,3.620262920149972,617.5248849134813,5.2812604215094545
10,2,1.9812213899250914,602.6813732009145,5.366992366095345
11,2,7.153138298011078,675.2309309316184,6.496324302632485
12,2,7.484122911128094,676.2367419331343,5.816513577656692
13,2,10.028294903855597,652.5666134525466,6.080632781158854
14,2,7.874656074729291,616.3602730189657,5.274515425303962
15,2,9.292321005876826,525.9692887944797,5.048255400383162
16,2,9.567755011028373,457.73387059563055,4.103056010624581
17,2,5.410826955840085,282.75611749302533,2.7849540974842473
18,2,5.993833239579697,166.9440225693098,1.5092158345631193
19,2,2.478078919401169,9.504460225747969e-14,8.894655324098658e-16
20,2,-1.9678405379887471,0.0,0.0
21,2,-0.33506614116262745,0.0,0.0
22,2,-0.8712983025817174,0.0,0.0
23,2,-4.92166533810385,0.0,0.0
0,2,-4.814256187480542,0.0,0.0
1,2,-4.611578484183433,0.0,0.0
2,2,-3.8346976453302126,0.0,0.0
3,2,-6.62807881075031,0.0,0.0
4,2,-5.1896119181391,0.0,0.0
5,2,-5.408032331893177,0.0,0.0
6,2,-2.512530101326755,170.4472874524535,1.5411506521832776
7,2,-0.5839399471059883,291.97879529525153,2.5875179039480263
8,2,1.3265103501929045,438.3753366009691,4.355191038980596
9,2,5.138078870170399,595.8142095556576,5.848837420084046
10,2,4.913176943175602,707.2184264811631,6.725610179663325
11,2,6.719821977655816,631.123513349115,5.5814912366735925
12,2,8.989900720786263,727.6464073203545,6.384721144644928
13,2,6.681710794375572,764.7655198260233,7.249007027511125
14,2,10.558931679218627,617.1011245755813,6.122574920799227
15,2,9.935589428903514,598.6284140289968,5.382019476788862
16,2,8.11964311018374,492.9669805206794,4.916217571038779
17,2,6.570742872209293,282.40024505571205,2.5793655450390824
18,2,6.376388629627902,162.53195908355403,1.607385099581865
19,2,2.4559438412720223,9.570887359104815e-14,9.473074937202008e-16
20,2,0.11964963642778526,0.0,0.0
21,2,-0.8131347225244551,0.0,0.0
22,2,-3.2106021489058207,0.0,0.0
23,2,-2.3703031937795043,0.0,0.0
0,2,-4.229078903313187,0.0,0.0
1,2,-6.313493608023842,0.0,0.0
2,2,-6.025430190110332,0.0,0.0
3,2,-5.923816090172073,0.0,0.0
4,2,-4.4888373595290165,0.0,0.0
5,2,-3.9401042484499467,0.0,0.0
6,2,0.12198817370010184,154.04384761944053,1.5091713150272223
7,2,-2.723255296135146,280.48259345897475,2.434662984119307
8,2,2.283883390864596,440.4851454553515,3.974417435339989
9,2,2.035961898367535,526.5356124976744,5.061493481338116
10,2,4.589627094797909,693.6937867992583,6.537604697799709
11,2,3.7910762682250834,717.8046610627957,6.601567782329554
12,2,5.705305602538206,744.5185748643339,7.310702281140801
13,2,9.554017635618285,665.6589079729492,6.173592859206128
14,2,9.237524556751286,703.1301860233817,6.775557980530331
15,2,10.181250891857847,508.2509343133153,5.054421275932937
16,2,5.563793680627007,430.3218381119499,4.220488793489329
